reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
344e47f7-5bdc-4c31-bcad-0146f3d9e6b4,ValRival,https://play-lh.googleusercontent.com/a-/ALV-UjWF0puTKv0qD9N-WbKEBKXc1hfIm5uE3zQ_nAK1TbN0rk2SZyN_,mantap simple,5,0,23.6.0,2024-11-20 12:30:27,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-20 12:40:04,23.6.0
690bcc95-da19-4747-b961-b61b072d5094,Muhamad Fikri Abdurahman,https://play-lh.googleusercontent.com/a/ACg8ocJSA4DTYN4qMTDuYi5vvIylI1QJJc2FM2Q0-Va2_xtCL0qmlA=mo,"Kalau ada bintang -5 saya kasih dah terbaik ini apk, saya udah pesan dan udah bayar travel karawang-bsd, tapi etiket tidak terbit, terbaik pokoknya....... Saya mau pengembalian dana sayaaa",1,0,,2024-11-19 21:26:55,"Hai Fikri,Kami mohon maaf atas ketidaknyamanannya,terkait permasalahan Anda mohon untuk hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih. NL",2024-11-26 11:46:11,
104f19a0-1396-49ef-a818-38ee9f9fb76a,Muchammad arief ceri Erick,https://play-lh.googleusercontent.com/a/ACg8ocKC5gp9zlu2qkpjJd7phhZK131Y8eXHw-wllu_WW11VVEbL8A=mo,sangat nyaman dan tidak ribet,5,0,23.5.0,2024-11-19 10:37:24,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-19 11:05:03,23.5.0
2eb38fbf-b117-4c9e-ac15-19d497cdd0f7,Cerudet Dempang,https://play-lh.googleusercontent.com/a/ACg8ocJaBX0LJy3AIP4OaT_f6oXiVPTuyoAp0LplnCZwJ-KXQAhc0Q=mo,Redbus ini sangat membantu saya,5,0,23.6.0,2024-11-19 07:00:45,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-19 07:05:01,23.6.0
44bea4b9-8baf-405c-80e6-fd5092f6cd30,Laddy Nana,https://play-lh.googleusercontent.com/a/ACg8ocKptDcuVqcCRJTtq2-2WHBNxjGJxa5oc3X1wZ0mkYleO1Y-hw=mo,klo lncar ku tambahi lagi bintangnya,4,0,23.5.0,2024-11-18 22:22:45,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-18 22:35:12,23.5.0
016f884c-4c58-4141-8187-67064dae6439,Muhamad Auliya Naufal,https://play-lh.googleusercontent.com/a/ACg8ocKd55OzXB361gU9aUrKXgq2Wc5wDBXuPIlkTnwLaBJtWRE4Ow=mo,Sangat membantu,5,0,,2024-11-18 21:52:39,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-18 22:05:06,
9e5be048-9ba5-49cf-acb6-b7cb955c954c,Robby Albarry,https://play-lh.googleusercontent.com/a/ACg8ocJJ4d3Ppjw9yRIe8oWwVHMaqgQsxwHz6h5sIu2EUrVbKSOYO1Y=mo,Bagus,5,0,23.5.0,2024-11-18 09:18:11,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-18 09:30:01,23.5.0
f483c078-50f2-4fb6-9d9c-4aa42a4a0a00,rs sondes,https://play-lh.googleusercontent.com/a-/ALV-UjW3j1kA60hTTrlWn5U4XGAZ3u-QUn3Uy7tAPHNXemMRaAJ0Ip4,praktis dan cepat,5,0,23.5.0,2024-11-18 07:10:22,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-18 07:30:01,23.5.0
b5d0f78f-40c4-4f77-8246-5e423f9321ef,Alief Ramadhan,https://play-lh.googleusercontent.com/a-/ALV-UjUHGlbYx8TXJrfzBxnODkez1JhRMNSJ7e1D1N4D87j55XFkRM3o,mantaaapppp,5,0,23.5.0,2024-11-18 04:57:58,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-18 05:00:01,23.5.0
35aca694-4e6e-4d0b-8632-2cdabdfab228,Jambur papan,https://play-lh.googleusercontent.com/a-/ALV-UjVspDF5bp9kWMa3fLDnx_tmnd8RigC3LbY3YsZ-uY0c9eGjaZkq,Mudahan,5,0,23.5.0,2024-11-18 00:15:48,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-18 00:30:04,23.5.0
aa0863c3-11b9-49ea-adaa-fd16ba17f574,ratih purwasih,https://play-lh.googleusercontent.com/a-/ALV-UjU1I5mzgIFK9PU-kUw7sh85tNsbIpxBf2tloN40tj01K8HZBZH8,mantap tu pang 👍👍👍,5,0,23.5.0,2024-11-17 15:11:45,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-17 15:30:04,23.5.0
b9656795-9f6a-4d6b-9fc8-c4238ff5de6d,Ichwan Sofyan,https://play-lh.googleusercontent.com/a/ACg8ocLaLtF2qkIXnq-xGZl9ikrfE4bua8BK9-bv_r2GiEU2nnaWCA=mo,"harga kompetitif, pencarian bis mudah ...thanks red bus,",5,0,23.5.0,2024-11-17 10:10:40,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-17 10:30:02,23.5.0
a622d7b0-8d55-4d72-9a1c-a5edcd8fc6d7,Maz Kencres,https://play-lh.googleusercontent.com/a-/ALV-UjWGq5Set9md6Vq2QgGrsDm8fEPUADx4QxZl0WPG2iCIZFK7V0WU,"APLIKASI GAK JELAS, CUSTOMER SERVICENYA TIDAK MEMBERIKAN SOLUSI..!! SAYA SUDAH BAYAR TAPI TIKET BELUM TERBIT",1,0,23.5.0,2024-11-16 11:47:12,"Hai Maz,Kami mohon maaf atas ketidaknyamanannya,terkait permasalahan Anda mohon untuk hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih. NL",2024-11-19 17:03:59,23.5.0
6b795df3-393b-4954-9186-8e455f98ca82,Afdrik Avanas,https://play-lh.googleusercontent.com/a-/ALV-UjUneLyeJ36-NCxGKL8odO8Qd9dj2ckAmRli0KV71O762BruxXX7,good!,5,0,23.5.0,2024-11-15 10:29:31,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-15 10:55:05,23.5.0
34b2c541-0315-4f33-b149-7f4cf0725f0f,Iwan None25,https://play-lh.googleusercontent.com/a/ACg8ocJWg0d5GQOEV_BbChlRv4yyXsMtSSwNNcRlysQmk6Kmi6v6cw=mo,mudah sangat membantu,5,0,23.5.0,2024-11-14 14:43:29,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-14 14:50:06,23.5.0
a2502389-97c8-4a76-bbac-520d7ac20b9e,arijaal firdaus,https://play-lh.googleusercontent.com/a-/ALV-UjVFp_WlQsb4h9H0kr9G9qx-YoD9LxWtxgglurvYici7wK8wPZwN,Not for Indonesian 👎🏻👎🏻👎🏻👎🏻,1,0,23.5.0,2024-11-14 09:54:24,"Hai Firdaus,Kami mohon maaf atas ketidaknyamanannya,terkait permasalahan Anda mohon untuk hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih. NL",2024-11-14 13:43:55,23.5.0
05aad545-0716-45f6-b64f-5adadad10a3d,Putut Utoro,https://play-lh.googleusercontent.com/a-/ALV-UjWFG7Xr_sLLtYD4Oj4-IFrV2t094SKKjfZ31-ndtVDIvJ5Afz5rbg,bagus sangat membantu,5,0,23.5.0,2024-11-13 19:17:18,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-13 19:50:13,23.5.0
4f2387fb-f40e-4b23-866d-f7af0b1fcd78,Sutarman Mujiono,https://play-lh.googleusercontent.com/a/ACg8ocLVy_m62ojuJ3y6iEkLSfSFMsfw8c0SmbUfB57wDYd8qTCh-A=mo,Aplikasi yg sangat mmbantu dalam mmbeli tiket bus dll,5,0,,2024-11-13 09:28:05,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-13 09:50:01,
cc441445-04d8-4ed2-af65-9735d1cf5012,handoko kondom lebay,https://play-lh.googleusercontent.com/a-/ALV-UjVZDCGvel0xS8k7j1cMyG5ursAxZlDF1BbtA1SdgSdzYzFnT5BP,Ok sangat app,5,0,23.5.0,2024-11-13 07:36:58,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-13 07:50:01,23.5.0
e4df2f1c-e964-477c-befe-f4d2c6863b25,Sofyan Hasibuan,https://play-lh.googleusercontent.com/a/ACg8ocKLgkdx306KZ0RXWrThqnEqsOs6OKiOY2WmFTIGHZO-pWM6EaI=mo,mantap,5,0,23.5.0,2024-11-13 05:21:26,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-13 05:50:01,23.5.0
029e1dbb-99bb-4ad5-b53b-a5293665f5ce,sugeng sunarto,https://play-lh.googleusercontent.com/a-/ALV-UjWNpciicV3Z73KqAA8t8vw4XLrlqyfEP8iyZKq62088NJ_3eIfB,mantap,5,0,23.5.0,2024-11-12 09:11:08,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-12 09:15:06,23.5.0
c1ae68a9-1065-45df-85b6-79fc9c1e9869,Candra Febrian,https://play-lh.googleusercontent.com/a/ACg8ocLdSw1pkqn4E05oghka6ZjcVtluPpCwEUMyoKwhbZ6XZOu0Mg=mo,sangat membantu,5,0,23.5.0,2024-11-11 23:19:32,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-11 23:45:11,23.5.0
8328ad05-9908-48c0-a2bf-20db2246f929,Sunan Sableng,https://play-lh.googleusercontent.com/a-/ALV-UjXm8PHkJBogHWUDjpQmR85SHOxKZ8AdHi_7TFIYP6Gi0KIdU9Q,Mantab,5,0,23.5.0,2024-11-11 12:36:34,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-11 12:45:04,23.5.0
6309d6ab-ef8b-4c55-9de4-79896d39b520,danang kodok95,https://play-lh.googleusercontent.com/a/ACg8ocKxEXWWHLI-oErawMlqkd4m2p2QzPBzdxAOzRPY5B62VzNbcQ=mo,"lebih murah dari loket, pemesanan dan pembayaran mudah",5,0,23.5.0,2024-11-11 10:58:36,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-11 11:15:02,23.5.0
6e50df4f-e9c2-4c18-a4d3-7192327e3ba1,Radit Aditia,https://play-lh.googleusercontent.com/a/ACg8ocLFvzq4E5Zy35FjqpbTNuvsoKF5IAfCKY1dE70lMCeESO_V_Q=mo,Tolong redbus adakan kolom chat dengan admin redbus agar consumer tidak ada keraguan saat melakukan pembayaran khawatir nya redbus tidak kerjasama lagi dengan pihak bus alhasil uang hilang 😌,3,0,23.5.0,2024-11-11 05:36:33,"Hai Radit,mohon maaf ats ketidaknyamanannya, tdk perlu khawatir karena kami akan bertanggung jawab untuk setiap pemesanan dan pembayaran yang dilakukan oleh customer. Jika ada kendala lain mhn hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih. NL",2024-11-11 18:09:43,23.5.0
96318914-e747-42fd-ad38-e9e69aee0d9b,aji wijaya,https://play-lh.googleusercontent.com/a/ACg8ocJ37N2pQx4XP5OQIJFJPvg1FPpTKezKSb-z56qCzbfB5DeAHg=mo,Asli dah ini aplikasi gercep apa apa ge. Komplen dikit langsung satset di tangani komplenan nya rekomendasi banget deh aplikasi ini.,5,13,23.5.0,2024-11-10 18:54:29,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-10 19:10:05,23.5.0
ad12131e-708c-45d3-90e3-b53d033e9189,Wahid Suharmawan,https://play-lh.googleusercontent.com/a-/ALV-UjXzeL_BW3NN9cutZsfTlYSQBTvKItMv0_Fc0ojDoAXIXxGWwAQ1TA,Makasih,5,0,23.5.0,2024-11-10 12:35:49,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-10 12:40:02,23.5.0
64e20e9a-b18f-4dc6-90ed-f9448c8d2c24,Griya Bekam Sunnah Sidoarjo,https://play-lh.googleusercontent.com/a-/ALV-UjWmXlpoA38gn7r2NhpOOWO-DtukmaoCUU10Pz_Qtxw91Bt4LIHu,aplikasi keren. pesan bus semudah itu. bisa cek seat dan kondisi dalam bus..,5,4,23.5.0,2024-11-09 22:06:53,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-09 22:10:04,23.5.0
8ca55eb5-e00c-4322-be02-82179dcf1cf5,Dwidjo Andrijanto,https://play-lh.googleusercontent.com/a/ACg8ocKYa4O1et_LW-6D57qIXvN3C3OEiVFxrLnrmbLhr-OFp0CU8g=mo,aplikasi yang membuat nyaman dan mudah saat pesan tiket bus,5,0,23.5.0,2024-11-09 15:07:58,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-09 15:40:03,23.5.0
615591cf-7bb3-43bc-b676-2f11a9d1e430,Alam Rambe,https://play-lh.googleusercontent.com/a-/ALV-UjXK6ShVGJsRP85P6VNYWY3IserjcrbrM7Gk_bOFM1AFdg1BbmI,cepat dan mudah,5,0,23.5.0,2024-11-09 11:24:02,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-09 11:40:04,23.5.0
81813c33-377f-4c22-a44f-d039fef49188,Hengki Sutarno,https://play-lh.googleusercontent.com/a/ACg8ocICDMt0TEse4RcFrtZqFEnersDJtjv-9o4cp_755RwOA9jLJQ=mo,Red bus memang ok. aplikasi istimewa,5,0,23.5.0,2024-11-09 08:41:23,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-09 09:10:02,23.5.0
9ec10cff-01b6-4ed3-af04-763e3da9c3f9,Regina Napitupulu,https://play-lh.googleusercontent.com/a-/ALV-UjXyNq1Rv_YxiigL5zKhMU1sV0KCXZ6ZAUua70DBa-Ck3Dz1OlM,ok,5,0,23.4.5,2024-11-08 23:27:15,Hey there! We're really happy that you loved our product and gave us such a positive review and fabulous star ratings. Your feedback motivates us to serve you even better. Team redBus - Happy Booking!Nadim,2024-11-08 23:40:05,23.4.5
19dde354-7454-4070-bea6-475c0a4a0464,Irtanto Armawan,https://play-lh.googleusercontent.com/a/ACg8ocJqlfR_i3_3zWfmVVSVTLv--HK0tZru3EPQbCEC8uhEdjn6EK0=mo,mantap,5,0,23.5.0,2024-11-08 21:22:42,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-08 21:40:05,23.5.0
99ee8435-5bf8-4549-84cf-a15e69dc10ae,Vicky Bangun Andre Yulian,https://play-lh.googleusercontent.com/a-/ALV-UjUewpGtaYw9qLhybvydXn6SA_e6mKy9uizqjusOEjMnwE_v3tuj,MENGECEWAKAN DAN TIDAK PROFESIONAL,1,0,23.5.0,2024-11-08 20:36:04,"Hai Vicky,Kami mohon maaf atas ketidaknyamanannya,terkait permasalahan Anda mohon untuk hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih. NL",2024-11-11 18:11:21,23.5.0
7306a60b-cbf7-434c-b489-a2b8e8f7672f,Rizki Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocIFbNlWqCBX8ZpHpjspl58gGY3rjiES5WrUsbfzsACRaglu4w=mo,mudah cara pemesanannya,5,0,23.5.0,2024-11-08 08:58:26,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-08 09:05:01,23.5.0
5aed5374-f37a-4ce9-be9d-ec37572193b7,beeha71 Channel,https://play-lh.googleusercontent.com/a-/ALV-UjUtOlfMCtLb9C-b3xQGFFxcMd1e9LehTb3VdAXnWl5qrFChljrQ,Jujurly.....sy td nya ragu mesan tiket di redbus....tp ternyata bagus dan aman,5,0,23.5.0,2024-11-07 13:05:25,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-07 13:35:05,23.5.0
c33f33c5-d5ac-4c0b-94fe-f694fc340cde,Dhista Novieanto,https://play-lh.googleusercontent.com/a-/ALV-UjXcgB0Yx7KlXBzTTIU8bdZtwpsFf8Jhl2tz-RH4h7tLWF1sKhSKbQ,tambahin promo,5,0,23.5.0,2024-11-07 12:01:44,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-07 12:35:08,23.5.0
39d86090-e8bc-4bb9-9427-e1967ea46685,adibingselamet adi,https://play-lh.googleusercontent.com/a/ACg8ocI_BmxpedaeIc52Z_SYYfDyduqfGfOSHZ9lTjx_ZkL_DhJSNQ=mo,"Bener2 ya redbus gaada itikad baik buat balikin uang nya, aneh banget udah di bayarin malah pembayaran di gagalin. Tiket ga di kasih ngaco ini apk",1,0,23.5.0,2024-11-07 11:49:14,"Hai Kak,Kami mohon maaf atas ketidaknyamanannya,terkait permasalahan Anda mohon untuk hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih",2024-11-08 15:39:57,23.5.0
ea8f9dc8-29e8-48f2-b232-45b12acb07e5,Fasih Arrizal,https://play-lh.googleusercontent.com/a/ACg8ocK1ZdOznZhGOEDsD3uyaAFMEvDMchOyTmSoc50U5na8DRQsAg=mo,"Zial dwonload aplikasi ini, ternyata tidak merata diseluruh indonesia, saya cari rute madura probolinggo, madura bali gak ada",1,0,23.4.2,2024-11-07 09:31:50,"Hai Kak,Kami mohon maaf atas ketidaknyamanannya, terkait rute madura - probolinggo belum tersedia, Kakak bisa klik Notify on Whatsaap pada halaman di aplikasi redBus, sehingga jika rute tersebut tersedia kakak akan dapat notifikasinya, untuk rute lainnya bisa di cek di aplikasi redBus, jangan lupa gunakan promonya kak. Terima kasih",2024-11-08 15:39:19,23.4.2
02acbe5e-bf2a-4835-a6fc-f711d481e1f6,Widya Pradipta,https://play-lh.googleusercontent.com/a/ACg8ocLGnEor4ai7pIdUFGP5KJRrqkk89CpO1kYMenaBa4rtM-HYF18=mo,pembayaran Tiket Red Bus ya Bagus dan untuk bertransaksi Tiket Online Red Bus Thx,5,0,23.5.0,2024-11-07 07:40:10,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-07 08:05:01,23.5.0
f064d0ea-1bb5-4b84-ae8f-0d17118d50c3,Wasilatul Qomaria,https://play-lh.googleusercontent.com/a-/ALV-UjV2axjXwVOx6ciJr5Nx_-WSmx7CuQpzJBY9fHXQCdhZFyP_oVyN,"Kenapa saya tidak bisa melakukan reschedule tiket saya, padahal waktu pembelian saya sudah men ✓ menu reschedule dengan biaya tertentu. Tapi tiket saya u/ perjalanan besok tidak muncuk di aplikasi redbus, mohoh dibntu arahananya.",3,5,23.5.0,2024-11-07 04:16:30,"Hai Kak,Kami mohon maaf atas ketidaknyamanannya,terkait permasalahan Anda mohon untuk hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih",2024-11-08 15:34:36,23.5.0
0f8939c6-e3f0-4ac1-903d-87a55dd63933,Faiz Alqurni,https://play-lh.googleusercontent.com/a/ACg8ocIvux8G-KNf8MXCqswL9Yfe0Ss_vO72xQanQ02G4jEiI-rnKw=mo,Mantap,5,0,23.5.0,2024-11-06 07:41:55,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-06 08:00:04,23.5.0
49ac27b4-47db-4d18-b894-a765f63583e4,Yayan Achmad,https://play-lh.googleusercontent.com/a/ACg8ocIGI3AFTsvKCxxVQvwcfKoqlvk3DJMPK1K24KFtKJXAPizbMg=mo,Ultimate bener,5,0,23.5.0,2024-11-05 23:32:24,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-06 00:00:13,23.5.0
2fda6dec-4a2f-478b-9bfb-1b5a1ff91743,Daniel NA,https://play-lh.googleusercontent.com/a/ACg8ocLoc5SXQN9eWsdJ7BkC1Ywm4rNG9cLSFFDrY_Hd_gtdhdMb1g=mo,"Informasi update. Harga jelas, lumayan ada promo.. sering2: ya.",5,10,23.5.0,2024-11-05 16:16:24,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-05 16:30:06,23.5.0
dcfd2c69-02cf-4314-8f7e-3fe3e7898f1e,Achmad Rizal,https://play-lh.googleusercontent.com/a-/ALV-UjWq-xQcNG9S0NC17ljGaeQ55udNxn80B29nme8YsArQ54MECIE,"pelayanan mudah di pahami,pembayaran mudah",5,0,23.5.0,2024-11-05 13:17:26,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-05 13:30:04,23.5.0
707db07a-30fe-45ee-9f97-1f922407af11,Anton Wijaya S,https://play-lh.googleusercontent.com/a-/ALV-UjV2rF_KRvINNiX_EtSPcDjm51_8t5XBKiGZ8eSha3_WsTMwgZk,ok,5,0,23.5.0,2024-11-05 01:46:13,"Hey, we're thrilled to have earned a 5-star rating from you! Thank you for taking the time to rate our product and services. We strive to provide the best experience possible and look forward to receiving more reviews like yours. Team redBus - Happy Booking!^Nadim",2024-11-05 01:55:03,23.5.0
49a2453e-bd5e-49c0-9baf-bd007ff6e0ba,Videlis Prabinuel Abi,https://play-lh.googleusercontent.com/a-/ALV-UjX2_T2MnzkqTdujkbPmDGzPgds8TdwcwCB8mvsSDvDmmCk2qBDR,Susah banget verifikasi nomor hp,1,0,,2024-11-04 22:57:09,"Hai Kak,Kami mohon maaf atas ketidaknyamanannya,terkait permasalahan Anda mohon untuk hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih",2024-11-08 15:32:55,
fe565021-b7b5-4bd6-aa06-47000c7fd43f,Renandra_Axille_31,https://play-lh.googleusercontent.com/a/ACg8ocIaG_xKOnAhKf3X45Eb8tW-Rk2RJVV_fEbN04zUqbdoLUdjFQ=mo,Nyaman dan tenang dalam perjalanan.,5,0,23.4.5,2024-11-04 16:07:33,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-04 16:25:14,23.4.5
4ed3f728-cad8-46b1-8807-040fe61ce242,must Noun,https://play-lh.googleusercontent.com/a-/ALV-UjUnIb6LB2oJpOGmcZHGizVe8uwwkeDB1roy0U26EX9u-9SmZgeV,pelayan cepat,4,0,23.5.0,2024-11-04 09:56:31,"Wow! Your positive feedback has truly blown us away, and we sincerely appreciate the time you took to write such a detailed review. We'll continue to maintain the same level of excellence. Thank you for your efforts! Team redBus - Happy Booking!^Ruvina",2024-11-04 10:25:02,23.5.0
fc7f3041-0d71-4c23-bd5d-57c9c9ab9797,Christ Juan,https://play-lh.googleusercontent.com/a-/ALV-UjVDX5lk7Z9kibA0JWCUuexG_LzKfTf_mCAKe6H9AOnR-XYkFGngHg,"aplikasi aneh, mapnya mana titiknya mana, lebih hati hati aja sih",1,2,23.4.5,2024-11-04 08:33:02,"Hai Christ,Kami mohon maaf atas ketidaknyamanannya,terkait permasalahan Anda mohon untuk hubungi kami di https://www.redbus.id/info/redcare atau +622139706060, dengan mengirimkan rincian pemesanan agar bisa kami cek lebih lanjut. Terima kasih. NL",2024-11-04 21:09:58,23.4.5
